DATE|TEAM.1|TEAM.2|IS_HOST.1|IS_HOST.2|Y
1996-03-13|India|Sri Lanka|True|False|False
2002-01-19|India|England|True|False|True
2003-11-18|India|Australia|True|False|False
2004-11-13|India|Pakistan|True|False|False
2005-11-25|India|South Africa|True|False|False
2007-02-08|India|Sri Lanka|True|False|False
2009-12-24|India|Sri Lanka|True|False|True
2011-03-15|Ireland|South Africa|False|False|False
2011-03-18|Ireland|Netherlands|False|False|True
2011-03-20|Kenya|Zimbabwe|False|False|False
2011-10-25|India|England|True|False|True
2013-01-03|India|Pakistan|True|False|False
2014-10-20|India|West Indies|True|False|False
2014-11-13|India|Sri Lanka|True|False|True
2017-01-22|India|England|True|False|False
2017-09-21|India|Australia|True|False|True
2011-03-15|Ireland|South Africa|False|False|False
2011-03-18|Ireland|Netherlands|False|False|True
2011-03-20|Kenya|Zimbabwe|False|False|False
1988-01-12|New Zealand|Sri Lanka|False|False|False
1988-12-17|Pakistan|West Indies|False|False|False
1990-02-15|Pakistan|Sri Lanka|False|False|True
1990-12-18|Australia|New Zealand|True|False|False
1991-12-10|Australia|India|True|False|True
1992-02-27|Pakistan|Zimbabwe|False|False|True
1992-03-14|Australia|Zimbabwe|True|False|True
1992-12-10|Australia|Pakistan|True|False|False
1993-12-18|New Zealand|South Africa|False|False|True
1994-12-08|Australia|Zimbabwe|True|False|True
1996-01-03|Sri Lanka|West Indies|False|False|False
1997-01-07|Australia|Pakistan|True|False|False
1997-12-11|New Zealand|South Africa|False|False|False
1999-01-21|Australia|Sri Lanka|True|False|False
1992-02-27|Pakistan|Zimbabwe|False|False|True
1992-03-14|Australia|Zimbabwe|True|False|True
2000-01-21|India|Pakistan|False|False|False
2001-01-30|Australia|Zimbabwe|True|False|True
2002-01-15|New Zealand|South Africa|False|False|False
2003-01-11|Australia|England|True|False|True
2004-01-14|India|Zimbabwe|False|False|True
2004-01-16|Australia|Zimbabwe|True|False|True
2005-01-16|Australia|Pakistan|True|False|True
2006-02-07|South Africa|Sri Lanka|False|False|False
2007-01-14|Australia|New Zealand|True|False|True
2007-01-16|England|New Zealand|False|False|True
2007-12-20|Australia|New Zealand|True|False|True
2008-02-26|India|Sri Lanka|False|False|True
2009-01-18|Australia|South Africa|True|False|True
2011-01-21|Australia|England|True|False|True
2012-02-24|Australia|Sri Lanka|True|False|False
2012-02-28|India|Sri Lanka|False|False|True
2013-01-23|Australia|Sri Lanka|True|False|True
2015-01-23|Australia|England|True|False|True
2015-03-07|Ireland|Zimbabwe|False|False|True
2015-03-11|Scotland|Sri Lanka|False|False|False
2015-03-14|Australia|Scotland|True|False|True
2018-11-11|Australia|South Africa|True|False|False
2015-03-07|Ireland|Zimbabwe|False|False|True
2015-03-11|Scotland|Sri Lanka|False|False|False
2015-03-14|Australia|Scotland|True|False|True
1988-03-30|West Indies|Pakistan|True|False|True
1989-03-21|West Indies|India|True|False|True
1990-03-07|West Indies|England|True|False|True
1990-03-15|West Indies|England|True|False|True
1991-03-20|West Indies|Australia|True|False|False
1993-04-03|West Indies|Pakistan|True|False|False
1995-03-18|West Indies|Australia|True|False|True
1996-04-03|West Indies|New Zealand|True|False|False
1999-04-21|West Indies|Australia|True|False|False
2004-04-18|West Indies|England|True|False|False
2006-05-06|West Indies|Zimbabwe|True|False|False
2006-05-07|West Indies|Zimbabwe|True|False|True
1988-10-27|Pakistan|Sri Lanka|False|False|False
1988-10-29|India|Sri Lanka|False|False|False
1988-10-31|India|Pakistan|False|False|True
1988-11-02|Bangladesh|Sri Lanka|True|False|False
1988-11-04|India|Sri Lanka|False|False|True
1998-01-10|Bangladesh|India|True|False|False
1998-01-11|India|Pakistan|False|False|True
1998-01-12|Bangladesh|Pakistan|True|False|False
1998-01-14|India|Pakistan|False|False|True
1998-01-16|India|Pakistan|False|False|False
1998-01-18|India|Pakistan|False|False|True
1998-10-24|New Zealand|Zimbabwe|False|False|True
1998-10-25|England|South Africa|False|False|False
1998-10-26|New Zealand|Sri Lanka|False|False|False
1998-10-28|Australia|India|False|False|False
1998-10-29|Pakistan|West Indies|False|False|False
1998-10-30|South Africa|Sri Lanka|False|False|True
1998-10-31|India|West Indies|False|False|False
1998-11-01|South Africa|West Indies|False|False|True
1999-03-16|Bangladesh|Pakistan|True|False|False
1999-03-19|Kenya|Zimbabwe|False|False|False
1999-03-20|Bangladesh|Kenya|True|False|False
1999-03-21|Bangladesh|Zimbabwe|True|False|False
1999-03-23|Kenya|Zimbabwe|False|False|False
1999-03-24|Bangladesh|Kenya|True|False|False
1999-03-25|Bangladesh|Zimbabwe|True|False|False
1999-03-27|Kenya|Zimbabwe|False|False|False
1999-10-08|Bangladesh|West Indies|True|False|False
1999-10-09|Bangladesh|West Indies|True|False|False
2000-05-29|Bangladesh|Sri Lanka|True|False|False
2000-05-30|Bangladesh|India|True|False|False
2000-06-01|India|Sri Lanka|False|False|False
2000-06-02|Bangladesh|Pakistan|True|False|False
2000-06-03|India|Pakistan|False|False|False
2000-06-05|Pakistan|Sri Lanka|False|False|True
2000-06-07|Pakistan|Sri Lanka|False|False|True
2001-11-25|Bangladesh|Zimbabwe|True|False|False
2001-11-26|Bangladesh|Zimbabwe|True|False|False
2002-01-24|Bangladesh|Pakistan|True|False|False
2002-01-25|Bangladesh|Pakistan|True|False|False
2002-12-02|Bangladesh|West Indies|True|False|False
2002-12-03|Bangladesh|West Indies|True|False|False
2003-04-11|Bangladesh|India|True|False|False
2003-04-13|India|South Africa|False|False|True
2003-04-14|Bangladesh|South Africa|True|False|False
2003-04-16|Bangladesh|India|True|False|False
2003-04-17|Bangladesh|South Africa|True|False|False
2003-04-18|India|South Africa|False|False|False
2003-04-20|India|South Africa|False|False|False
2003-04-21|India|South Africa|False|False|False
2003-11-10|Bangladesh|England|True|False|False
2003-11-12|Bangladesh|England|True|False|False
2004-11-05|Bangladesh|New Zealand|True|False|False
2004-11-07|Bangladesh|New Zealand|True|False|False
2004-12-26|Bangladesh|India|True|False|True
2004-12-27|Bangladesh|India|True|False|False
2005-01-20|Bangladesh|Zimbabwe|True|False|False
2005-01-29|Bangladesh|Zimbabwe|True|False|True
2005-01-31|Bangladesh|Zimbabwe|True|False|True
1989-10-23|Australia|Pakistan|False|False|False
1993-11-14|South Africa|West Indies|False|False|True
1995-11-29|India|New Zealand|True|False|True
2006-10-14|Sri Lanka|West Indies|False|False|True
2006-10-16|New Zealand|South Africa|False|False|True
2006-10-18|Australia|West Indies|False|False|False
2006-10-20|New Zealand|Sri Lanka|False|False|False
2006-11-05|Australia|West Indies|False|False|True
2018-10-29|India|West Indies|True|False|True
1992-01-19|Pakistan|Sri Lanka|True|False|True
1993-12-25|Pakistan|Zimbabwe|True|False|True
1994-10-20|Pakistan|South Africa|True|False|True
1994-10-22|Pakistan|Australia|True|False|True
1995-10-03|Pakistan|Sri Lanka|True|False|False
1996-02-16|South Africa|United Arab Emirates|False|False|True
1996-02-25|England|South Africa|False|False|False
1996-03-05|South Africa|Netherlands|False|False|True
1998-11-24|Pakistan|Zimbabwe|True|False|True
1996-02-16|South Africa|United Arab Emirates|False|False|True
1996-02-25|England|South Africa|False|False|False
1996-03-05|South Africa|Netherlands|False|False|True
2000-10-30|Pakistan|England|True|False|True
2002-04-24|Pakistan|New Zealand|True|False|True
2003-09-18|Pakistan|Bangladesh|True|False|True
2003-10-10|Pakistan|South Africa|True|False|False
2003-10-12|Pakistan|South Africa|True|False|False
2003-12-05|Pakistan|New Zealand|True|False|True
2003-12-07|Pakistan|New Zealand|True|False|True
2004-03-16|Pakistan|India|True|False|True
2004-10-09|Sri Lanka|Zimbabwe|False|False|True
2004-10-11|Sri Lanka|Zimbabwe|False|False|False
2005-12-19|Pakistan|England|True|False|True
2005-12-21|Pakistan|England|True|False|False
2006-02-11|Pakistan|India|True|False|False
2006-12-05|Pakistan|West Indies|True|False|False
1992-03-10|South Africa|Zimbabwe|False|False|True
1992-03-10|South Africa|Zimbabwe|False|False|True
2008-02-12|India|Sri Lanka|False|False|False
2013-02-06|Australia|West Indies|True|False|True
2014-11-19|Australia|South Africa|True|False|True
2015-02-18|Afghanistan|Bangladesh|False|False|False
2015-02-24|West Indies|Zimbabwe|False|False|True
2015-03-03|Ireland|South Africa|False|False|False
2016-01-20|Australia|India|True|False|True
2016-12-06|Australia|New Zealand|True|False|True
2015-02-18|Afghanistan|Bangladesh|False|False|False
2015-02-24|West Indies|Zimbabwe|False|False|True
2015-03-03|Ireland|South Africa|False|False|False
1992-10-25|Zimbabwe|India|True|False|False
1992-11-08|Zimbabwe|New Zealand|True|False|False
1993-03-02|Zimbabwe|Pakistan|True|False|False
1994-11-03|Zimbabwe|Sri Lanka|True|False|False
1994-11-05|Zimbabwe|Sri Lanka|True|False|True
1994-11-06|Zimbabwe|Sri Lanka|True|False|False
1995-02-22|Zimbabwe|Pakistan|True|False|False
1995-02-25|Zimbabwe|Pakistan|True|False|False
1995-02-26|Zimbabwe|Pakistan|True|False|True
1995-10-21|Zimbabwe|South Africa|True|False|False
1995-10-22|Zimbabwe|South Africa|True|False|False
1997-01-01|Zimbabwe|England|True|False|True
1997-01-03|Zimbabwe|England|True|False|True
1997-02-16|Zimbabwe|India|True|False|False
1997-10-04|Zimbabwe|New Zealand|True|False|True
1997-10-05|Zimbabwe|New Zealand|True|False|False
1998-03-28|Zimbabwe|Pakistan|True|False|False
1998-03-29|Zimbabwe|Pakistan|True|False|False
1998-09-30|Zimbabwe|India|True|False|True
1999-10-23|Zimbabwe|Australia|True|False|False
1999-10-24|Zimbabwe|Australia|True|False|False
1999-12-15|Zimbabwe|Sri Lanka|True|False|False
1999-12-18|Zimbabwe|Sri Lanka|True|False|False
1999-12-19|Zimbabwe|Sri Lanka|True|False|True
2000-02-20|Zimbabwe|England|True|False|False
2000-02-23|Zimbabwe|England|True|False|False
2000-09-27|Zimbabwe|New Zealand|True|False|False
2001-04-07|Zimbabwe|Bangladesh|True|False|True
2001-04-08|Zimbabwe|Bangladesh|True|False|True
2001-06-23|Zimbabwe|West Indies|True|False|False
2001-06-24|Zimbabwe|India|True|False|False
2001-07-04|India|West Indies|False|False|True
2001-07-07|India|West Indies|False|False|False
2001-09-29|Zimbabwe|South Africa|True|False|False
2001-09-30|Zimbabwe|South Africa|True|False|False
2001-10-03|Zimbabwe|England|True|False|False
2001-10-06|Zimbabwe|England|True|False|False
2001-10-07|Zimbabwe|England|True|False|False
2002-11-27|Zimbabwe|Pakistan|True|False|False
2002-11-30|Zimbabwe|Pakistan|True|False|False
2002-12-01|Zimbabwe|Pakistan|True|False|False
2002-12-08|Zimbabwe|Kenya|True|False|False
2003-02-10|Zimbabwe|Namibia|True|False|True
2003-02-13|Zimbabwe|England|True|False|True
2003-02-19|Zimbabwe|India|True|False|False
2003-11-26|Zimbabwe|West Indies|True|False|True
2003-11-29|Zimbabwe|West Indies|True|False|False
2003-11-30|Zimbabwe|West Indies|True|False|False
2004-03-10|Zimbabwe|Bangladesh|True|False|False
2004-03-12|Zimbabwe|Bangladesh|True|False|True
2004-03-14|Zimbabwe|Bangladesh|True|False|True
2004-04-25|Zimbabwe|Sri Lanka|True|False|False
2004-04-27|Zimbabwe|Sri Lanka|True|False|False
2004-04-29|Zimbabwe|Sri Lanka|True|False|False
2004-05-25|Zimbabwe|Australia|True|False|False
2004-05-27|Zimbabwe|Australia|True|False|False
2004-05-29|Zimbabwe|Australia|True|False|False
2004-11-28|Zimbabwe|England|True|False|False
2004-12-01|Zimbabwe|England|True|False|False
2005-08-29|Zimbabwe|India|True|False|False
2005-08-31|Zimbabwe|New Zealand|True|False|False
2005-09-02|India|New Zealand|False|False|True
2005-09-04|Zimbabwe|India|True|False|False
2005-09-06|India|New Zealand|False|False|False
2006-03-01|Zimbabwe|Kenya|True|False|False
2006-03-03|Zimbabwe|Kenya|True|False|True
2006-03-04|Zimbabwe|Kenya|True|False|False
2006-07-29|Zimbabwe|Bangladesh|True|False|True
2006-07-30|Zimbabwe|Bangladesh|True|False|False
2006-08-02|Zimbabwe|Bangladesh|True|False|True
2006-08-04|Zimbabwe|Bangladesh|True|False|True
2006-08-06|Zimbabwe|Bangladesh|True|False|False
2007-02-04|Zimbabwe|Bangladesh|True|False|False
2007-02-06|Zimbabwe|Bangladesh|True|False|True
2007-02-09|Zimbabwe|Bangladesh|True|False|False
2007-02-10|Zimbabwe|Bangladesh|True|False|False
2007-08-25|Zimbabwe|South Africa|True|False|False
2007-08-26|Zimbabwe|South Africa|True|False|False
2007-11-30|Zimbabwe|West Indies|True|False|True
2007-12-02|Zimbabwe|West Indies|True|False|False
2007-12-04|Zimbabwe|West Indies|True|False|False
2008-11-20|Zimbabwe|Sri Lanka|True|False|False
2008-11-22|Zimbabwe|Sri Lanka|True|False|False
2008-11-24|Zimbabwe|Sri Lanka|True|False|False
2008-11-28|Zimbabwe|Sri Lanka|True|False|False
2008-11-30|Zimbabwe|Sri Lanka|True|False|False
2009-10-12|Zimbabwe|Kenya|True|False|True
2009-10-13|Zimbabwe|Kenya|True|False|True
2009-10-15|Zimbabwe|Kenya|True|False|False
2009-10-17|Zimbabwe|Kenya|True|False|True
2009-10-18|Zimbabwe|Kenya|True|False|True
2003-02-10|Zimbabwe|Namibia|True|False|True
2003-02-13|Zimbabwe|England|True|False|True
2003-02-19|Zimbabwe|India|True|False|False
2010-06-03|Zimbabwe|India|True|False|True
2010-06-05|India|Sri Lanka|False|False|False
2010-06-07|Zimbabwe|Sri Lanka|True|False|True
2010-06-09|Zimbabwe|Sri Lanka|True|False|False
2010-09-26|Zimbabwe|Ireland|True|False|True
2010-09-28|Zimbabwe|Ireland|True|False|True
2010-09-30|Zimbabwe|Ireland|True|False|False
2011-08-12|Zimbabwe|Bangladesh|True|False|True
2011-08-14|Zimbabwe|Bangladesh|True|False|True
2011-08-16|Zimbabwe|Bangladesh|True|False|True
2011-09-11|Zimbabwe|Pakistan|True|False|False
2011-09-14|Zimbabwe|Pakistan|True|False|False
2011-10-20|Zimbabwe|New Zealand|True|False|False
2011-10-22|Zimbabwe|New Zealand|True|False|False
2013-07-24|Zimbabwe|India|True|False|False
2013-07-26|Zimbabwe|India|True|False|False
2013-07-28|Zimbabwe|India|True|False|False
2013-08-27|Zimbabwe|Pakistan|True|False|True
2013-08-29|Zimbabwe|Pakistan|True|False|False
2013-08-31|Zimbabwe|Pakistan|True|False|False
2014-08-25|Zimbabwe|Australia|True|False|False
2014-08-27|Australia|South Africa|False|False|False
2014-08-29|Zimbabwe|South Africa|True|False|False
2014-08-31|Zimbabwe|Australia|True|False|True
2014-09-02|Australia|South Africa|False|False|True
2014-09-04|Zimbabwe|South Africa|True|False|False
2014-09-06|Australia|South Africa|False|False|False
2015-07-10|Zimbabwe|India|True|False|False
2015-07-12|Zimbabwe|India|True|False|False
2015-07-14|Zimbabwe|India|True|False|False
2015-08-02|Zimbabwe|New Zealand|True|False|True
2015-08-04|Zimbabwe|New Zealand|True|False|False
2015-08-07|Zimbabwe|New Zealand|True|False|False
2015-10-01|Zimbabwe|Pakistan|True|False|False
2015-10-03|Zimbabwe|Pakistan|True|False|True
2015-10-05|Zimbabwe|Pakistan|True|False|False
2015-10-09|Zimbabwe|Ireland|True|False|True
2015-10-11|Zimbabwe|Ireland|True|False|True
2015-10-13|Zimbabwe|Ireland|True|False|False
2016-06-11|Zimbabwe|India|True|False|False
2016-06-13|Zimbabwe|India|True|False|False
2016-06-15|Zimbabwe|India|True|False|False
2016-11-14|Zimbabwe|Sri Lanka|True|False|False
2016-11-16|Sri Lanka|West Indies|False|False|False
2017-02-16|Zimbabwe|Afghanistan|True|False|False
2017-02-19|Zimbabwe|Afghanistan|True|False|False
2017-02-21|Zimbabwe|Afghanistan|True|False|True
2017-02-24|Zimbabwe|Afghanistan|True|False|True
2017-02-26|Zimbabwe|Afghanistan|True|False|False
2018-03-04|United Arab Emirates|Papua New Guinea|False|False|True
2018-03-06|Papua New Guinea|Ireland|False|False|False
2018-03-10|Ireland|West Indies|False|False|False
2018-03-15|Afghanistan|West Indies|False|False|True
2018-03-16|Zimbabwe|Ireland|True|False|True
2018-03-18|Ireland|Scotland|False|False|True
2018-03-19|Zimbabwe|West Indies|True|False|False
2018-03-21|Scotland|West Indies|False|False|False
2018-03-22|Zimbabwe|United Arab Emirates|True|False|False
2018-03-23|Afghanistan|Ireland|False|False|True
2018-03-25|Afghanistan|West Indies|False|False|True
2019-04-10|Zimbabwe|United Arab Emirates|True|False|True
2019-04-12|Zimbabwe|United Arab Emirates|True|False|True
2019-04-13|Zimbabwe|United Arab Emirates|True|False|True
2019-04-16|Zimbabwe|United Arab Emirates|True|False|True
1992-10-31|Zimbabwe|New Zealand|True|False|False
2018-03-04|Afghanistan|Scotland|False|False|False
2018-03-06|Hong Kong|Scotland|False|False|False
2018-03-08|Afghanistan|Hong Kong|False|False|False
1992-12-07|South Africa|India|True|False|True
1993-02-17|South Africa|West Indies|True|False|True
1993-02-25|Pakistan|West Indies|False|False|False
1994-04-06|South Africa|Australia|True|False|False
1994-12-06|South Africa|New Zealand|True|False|True
1995-01-10|South Africa|Pakistan|True|False|True
1996-01-09|South Africa|England|True|False|True
1997-01-29|South Africa|Zimbabwe|True|False|True
1997-04-02|South Africa|Australia|True|False|True
1998-04-23|South Africa|Pakistan|True|False|True
1999-02-02|South Africa|West Indies|True|False|True
2000-01-26|South Africa|England|True|False|True
2000-01-28|England|Zimbabwe|False|False|False
2000-04-14|South Africa|Australia|True|False|False
2000-11-04|South Africa|New Zealand|True|False|True
2001-01-11|South Africa|Sri Lanka|True|False|True
2001-10-22|South Africa|Kenya|True|False|True
2002-04-09|South Africa|Australia|True|False|True
2002-12-18|South Africa|Pakistan|True|False|True
2003-02-09|South Africa|West Indies|True|False|False
2003-02-15|Kenya|Canada|False|False|True
2003-02-22|England|Pakistan|False|False|True
2003-02-28|Sri Lanka|West Indies|False|False|True
2003-03-07|India|Kenya|False|False|True
2004-01-25|South Africa|West Indies|True|False|True
2005-02-06|South Africa|England|True|False|True
2005-10-28|South Africa|New Zealand|True|False|True
2006-03-03|South Africa|Australia|True|False|True
2006-11-26|South Africa|India|True|False|True
2007-02-11|South Africa|Pakistan|True|False|True
2007-12-02|South Africa|New Zealand|True|False|True
2008-01-25|South Africa|West Indies|True|False|True
2009-04-09|South Africa|Australia|True|False|True
2009-11-27|South Africa|England|True|False|True
2003-02-09|South Africa|West Indies|True|False|False
2003-02-15|Kenya|Canada|False|False|True
2003-02-22|England|Pakistan|False|False|True
2003-02-28|Sri Lanka|West Indies|False|False|True
2003-03-07|India|Kenya|False|False|True
2011-01-18|South Africa|India|True|False|False
2013-11-24|South Africa|Pakistan|True|False|False
2016-02-14|South Africa|England|True|False|True
2016-10-12|South Africa|Australia|True|False|True
2017-02-07|South Africa|Sri Lanka|True|False|True
2018-02-07|South Africa|India|True|False|False
2019-01-30|South Africa|Pakistan|True|False|True
2019-03-16|South Africa|Sri Lanka|True|False|True
1992-12-09|South Africa|India|True|False|True
1993-02-11|South Africa|West Indies|True|False|True
1994-02-22|South Africa|Australia|True|False|False
1994-04-04|South Africa|Australia|True|False|True
1994-12-13|New Zealand|Pakistan|False|False|False
1994-12-21|South Africa|Sri Lanka|True|False|True
1996-01-21|South Africa|England|True|False|True
1997-02-02|South Africa|India|True|False|True
1997-03-31|South Africa|Australia|True|False|False
1998-04-13|South Africa|Sri Lanka|True|False|False
1999-01-30|South Africa|West Indies|True|False|True
2000-02-06|South Africa|Zimbabwe|True|False|True
2000-12-15|South Africa|Sri Lanka|True|False|True
2001-10-17|India|Kenya|False|False|False
2002-04-06|South Africa|Australia|True|False|False
2002-12-11|South Africa|Pakistan|True|False|False
2003-02-13|West Indies|New Zealand|False|False|False
2003-02-19|England|Namibia|False|False|True
2003-03-02|Australia|England|False|False|True
2003-03-11|Australia|New Zealand|False|False|True
2003-03-18|Australia|Sri Lanka|False|False|True
2004-01-28|South Africa|West Indies|True|False|True
2005-02-04|South Africa|England|True|False|True
2005-03-02|South Africa|Zimbabwe|True|False|True
2005-10-30|South Africa|New Zealand|True|False|True
2006-03-05|South Africa|Australia|True|False|False
2006-11-29|South Africa|India|True|False|True
2007-02-09|South Africa|Pakistan|True|False|False
2007-11-30|South Africa|New Zealand|True|False|False
2008-01-27|South Africa|West Indies|True|False|True
2009-04-13|South Africa|Australia|True|False|True
2009-11-29|South Africa|England|True|False|False
2003-02-13|West Indies|New Zealand|False|False|False
2003-02-19|England|Namibia|False|False|True
2003-03-02|Australia|England|False|False|True
2003-03-11|Australia|New Zealand|False|False|True
2003-03-18|Australia|Sri Lanka|False|False|True
2011-01-21|South Africa|India|True|False|True
2011-10-23|South Africa|Australia|True|False|True
2013-11-27|South Africa|Pakistan|True|False|False
2015-01-25|South Africa|West Indies|True|False|False
2016-02-06|South Africa|England|True|False|False
2016-10-08|South Africa|Australia|True|False|True
2017-01-28|South Africa|Sri Lanka|True|False|True
2018-02-13|South Africa|India|True|False|False
2019-01-19|South Africa|Pakistan|True|False|False
2019-03-13|South Africa|Sri Lanka|True|False|True
1992-12-11|South Africa|India|True|False|False
1993-02-21|South Africa|Pakistan|True|False|False
1994-02-20|South Africa|Australia|True|False|True
1994-12-04|Pakistan|Sri Lanka|False|False|True
1994-12-11|South Africa|New Zealand|True|False|True
1996-01-14|South Africa|England|True|False|True
1997-01-25|South Africa|Zimbabwe|True|False|True
1997-02-07|India|Zimbabwe|False|False|False
1997-04-10|South Africa|Australia|True|False|False
1998-04-17|South Africa|Pakistan|True|False|True
1999-02-07|South Africa|West Indies|True|False|True
2000-02-09|England|Zimbabwe|False|False|False
2000-10-25|South Africa|New Zealand|True|False|True
2001-10-10|South Africa|India|True|False|False
2002-03-24|South Africa|Australia|True|False|False
2002-11-29|South Africa|Sri Lanka|True|False|True
2003-02-15|Australia|India|False|False|True
2003-02-23|West Indies|Canada|False|False|True
2003-03-01|Pakistan|India|False|False|False
2003-03-07|Australia|Sri Lanka|False|False|True
2003-03-14|India|New Zealand|False|False|True
2004-02-01|South Africa|West Indies|True|False|False
2005-02-13|South Africa|England|True|False|True
2005-08-17|ACA Africa XI|ACC Asian XI|False|False|False
2005-11-06|South Africa|New Zealand|True|False|True
2006-02-26|South Africa|Australia|True|False|True
2006-12-03|South Africa|India|True|False|True
2007-02-04|South Africa|Pakistan|True|False|True
2008-01-20|South Africa|West Indies|True|False|True
2009-04-05|South Africa|Australia|True|False|True
2009-04-19|Canada|Ireland|False|False|False
2009-09-22|South Africa|Sri Lanka|True|False|False
2009-09-24|South Africa|New Zealand|True|False|True
2009-09-26|India|Pakistan|False|False|False
2009-09-27|South Africa|England|True|False|False
2009-09-28|Australia|India|False|False|False
2009-09-30|Australia|Pakistan|False|False|True
2009-10-02|Australia|England|False|False|True
2009-10-05|Australia|New Zealand|False|False|True
2009-11-10|South Africa|Zimbabwe|True|False|True
2009-11-22|South Africa|England|True|False|False
2003-02-15|Australia|India|False|False|True
2003-02-23|West Indies|Canada|False|False|True
2003-03-01|Pakistan|India|False|False|False
2003-03-07|Australia|Sri Lanka|False|False|True
2003-03-14|India|New Zealand|False|False|True
2011-01-23|South Africa|India|True|False|True
2011-10-19|South Africa|Australia|True|False|False
2013-03-15|South Africa|Pakistan|True|False|False
2013-11-30|South Africa|Pakistan|True|False|True
2013-12-11|South Africa|India|True|False|False
2015-01-28|South Africa|West Indies|True|False|True
2015-08-19|South Africa|New Zealand|True|False|True
2016-02-09|South Africa|England|True|False|True
2016-09-30|South Africa|Australia|True|False|True
2017-02-10|South Africa|Sri Lanka|True|False|True
2018-02-04|South Africa|India|True|False|False
2018-02-16|South Africa|India|True|False|False
2019-01-25|South Africa|Pakistan|True|False|True
2019-03-06|South Africa|Sri Lanka|True|False|True
1992-12-15|South Africa|India|True|False|True
1993-02-23|South Africa|West Indies|True|False|False
1994-04-08|South Africa|Australia|True|False|False
1994-12-08|New Zealand|Sri Lanka|False|False|False
1994-12-15|South Africa|Sri Lanka|True|False|False
1996-01-11|South Africa|England|True|False|False
1997-01-23|South Africa|India|True|False|True
1997-04-13|South Africa|Australia|True|False|True
1998-04-19|South Africa|Sri Lanka|True|False|True
1999-02-05|South Africa|West Indies|True|False|True
2000-01-23|South Africa|England|True|False|False
2001-01-14|South Africa|Sri Lanka|True|False|True
2001-10-12|India|Kenya|False|False|True
2002-03-30|South Africa|Australia|True|False|False
2002-12-06|South Africa|Sri Lanka|True|False|True
2003-02-10|New Zealand|Sri Lanka|False|False|False
2003-02-22|South Africa|Bangladesh|True|False|True
2003-03-03|Namibia|Netherlands|False|False|False
2003-03-08|Zimbabwe|New Zealand|False|False|False
2003-03-12|Zimbabwe|Kenya|False|False|False
2005-02-02|South Africa|England|True|False|False
2005-10-23|South Africa|New Zealand|True|False|True
2006-09-15|South Africa|Zimbabwe|True|False|True
2008-10-31|South Africa|Kenya|True|False|True
2003-02-10|New Zealand|Sri Lanka|False|False|False
2003-02-22|South Africa|Bangladesh|True|False|True
2003-03-03|Namibia|Netherlands|False|False|False
2003-03-08|Zimbabwe|New Zealand|False|False|False
2003-03-12|Zimbabwe|Kenya|False|False|False
2010-10-15|South Africa|Zimbabwe|True|False|True
2012-01-17|South Africa|Sri Lanka|True|False|True
2013-03-10|South Africa|Pakistan|True|False|True
2016-02-03|South Africa|England|True|False|False
2018-10-03|South Africa|Zimbabwe|True|False|True
1992-12-17|South Africa|India|True|False|True
1993-02-09|South Africa|Pakistan|True|False|False
1993-02-19|Pakistan|West Indies|False|False|False
1994-02-24|South Africa|Australia|True|False|True
1994-12-02|Pakistan|Sri Lanka|False|False|True
1994-12-17|South Africa|Pakistan|True|False|False
1996-01-17|South Africa|England|True|False|True
1997-02-12|South Africa|India|True|False|False
1997-02-13|South Africa|India|True|False|True
1997-04-05|South Africa|Australia|True|False|False
1998-04-03|South Africa|Pakistan|True|False|True
1999-01-27|South Africa|West Indies|True|False|True
2000-02-02|South Africa|Zimbabwe|True|False|False
2000-04-12|South Africa|Australia|True|False|True
2000-11-01|South Africa|New Zealand|True|False|True
2001-10-26|South Africa|India|True|False|True
2002-04-03|South Africa|Australia|True|False|False
2002-12-08|South Africa|Pakistan|True|False|True
2003-02-11|Bangladesh|Canada|False|False|False
2003-02-26|England|India|False|False|False
2003-03-03|South Africa|Sri Lanka|True|False|False
2003-03-15|Australia|Kenya|False|False|True
2003-03-20|India|Kenya|False|False|True
2004-01-30|South Africa|West Indies|True|False|False
2005-02-11|South Africa|England|True|False|False
2005-02-27|South Africa|Zimbabwe|True|False|True
2005-08-20|ACA Africa XI|ACC Asian XI|False|False|False
2005-08-21|ACA Africa XI|ACC Asian XI|False|False|False
2005-11-04|South Africa|New Zealand|True|False|False
2006-03-10|South Africa|Australia|True|False|False
2006-11-22|South Africa|India|True|False|True
2007-02-07|South Africa|Pakistan|True|False|False
2007-11-25|South Africa|New Zealand|True|False|True
2008-02-01|South Africa|West Indies|True|False|True
2009-04-03|South Africa|Australia|True|False|False
2009-12-04|South Africa|England|True|False|False
2003-02-11|Bangladesh|Canada|False|False|False
2003-02-26|England|India|False|False|False
2003-03-03|South Africa|Sri Lanka|True|False|False
2003-03-15|Australia|Kenya|False|False|True
2003-03-20|India|Kenya|False|False|True
2011-01-12|South Africa|India|True|False|True
2011-10-28|South Africa|Australia|True|False|False
2013-03-21|South Africa|Pakistan|True|False|False
2013-12-08|South Africa|India|True|False|True
2015-01-16|South Africa|West Indies|True|False|True
2015-08-26|South Africa|New Zealand|True|False|True
2016-10-05|South Africa|Australia|True|False|True
2017-02-01|South Africa|Sri Lanka|True|False|True
2018-02-01|South Africa|India|True|False|False
2019-01-22|South Africa|Pakistan|True|False|True
2019-03-10|South Africa|Sri Lanka|True|False|True
1992-12-19|South Africa|India|True|False|False
